post_id,post_caption,total_likes,num_shares,comment_likes,original_comment_for_context,original_language,text_for_analysis,sentiment_score,topic
1288147902869456,"ಸಮಸ್ತ ಮುಸ್ಲಿಂ ಬಾಂಧವರಿಗೆ ಬಕ್ರೀದ್ ಹಬ್ಬದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು.
ಬಕ್ರೀದ್ ಹಬ್ಬದಂದು ನಿಮ್ಮ ಮನೆಯಲ್ಲಿ‌ ಸಂತೋಷ,ಪ್ರೀತಿ ತುಂಬಿರಲಿ.ಎಲ್ಲರಿಗೂ ಹೊಸ ಭರವಸೆ,ಹೊಸ ಉತ್ಸಾಹ ನೀಡಲಿ..
#EidMubarak",247,14,0,Eid mubarak,et,Eid Mubarak,1.0,Praise
1288147902869456,"ಸಮಸ್ತ ಮುಸ್ಲಿಂ ಬಾಂಧವರಿಗೆ ಬಕ್ರೀದ್ ಹಬ್ಬದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು.
ಬಕ್ರೀದ್ ಹಬ್ಬದಂದು ನಿಮ್ಮ ಮನೆಯಲ್ಲಿ‌ ಸಂತೋಷ,ಪ್ರೀತಿ ತುಂಬಿರಲಿ.ಎಲ್ಲರಿಗೂ ಹೊಸ ಭರವಸೆ,ಹೊಸ ಉತ್ಸಾಹ ನೀಡಲಿ..
#EidMubarak",247,14,0,"Respected Hounarable Shrimath  DR.Prabha MALLIKURJAN MADAMEJI, THANK YOU VERY MUCH FOR YOUR KIND EIDUL ADAHA GREETINGS 🙏,PLEASE KINDLY ACCEPT OUR EID UL ADAHA  GREETINGS 🙏 TO YOU AND YOUR FAMILY  I PRAY ALLAHA TO BLESS YOU AND YOUR FAMILY ABUNDANTLY, STRONG, STRENGHTY, HEALTHY, PROSPEROUS AND PROSPERITY LIFE TO SERVE THE PEOPELS OF KARNATAKA, AMEEN. FROM AHMED PASHA ALIAS BABU NO 1944. OLD HOSPITAL ROAD SIDLAGHATTA. CHICKBALLAPUR DISTRICT. KARNATAKA. 562105. MOBILE 91 98863 56253",en,"Respected Hounarable Shrimath DR.Prabha MALLIKURJAN MADAMEJI, THANK YOU VERY MUCH FOR YOUR KIND EIDUL ADAHA GREETINGS ,PLEASE KINDLY ACCEPT OUR EID UL ADAHA GREETINGS TO YOU AND YOUR FAMILY I PRAY ALLAHA TO BLESS YOU AND YOUR FAMILY ABUNDANTLY, STRONG, STRENGHTY, HEALTHY, PROSPEROUS AND PROSPERITY LIFE TO SERVE THE PEOPELS OF KARNATAKA, AMEEN. FROM AHMED PASHA ALIAS BABU NO 1944. OLD HOSPITAL ROAD SIDLAGHATTA. CHICKBALLAPUR DISTRICT. KARNATAKA. 562105. MOBILE 91 98863 56253",1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Wish you a happy and prosperous Birthday 🎂🎈🎂🎈,en,Wish you a happy and prosperous Birthday,1.0,Economy
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Happy birthday 🎂🎈🎈🎈,en,Happy birthday,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Happy birthday🎂💐,en,Happy birthday,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Happy Birthday 🎂 sir,en,Happy Birthday sir,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Happy Birthday,en,Happy Birthday,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Happy Birthday sir 🎉💐💐🍰🎂,en,Happy Birthday sir,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು,kn,Happy birthday,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Happy  birthday  🎂  Rahul  gandhi  ji.,hi-Latn,Happy birthday Rahul Gandhi ji.,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Happy birthday,en,Happy birthday,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,हार्दिक शुभकामनाएं 🙏,hi,Best wishes,1.0,Praise
1288936572790589,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",2329,26,0,Happy married life,en,Happy married life,1.0,Praise
1288936572790589,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",2329,26,0,,en,,,
1288936572790589,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",2329,26,0,Happy married life,en,Happy married life,1.0,Praise
1288936572790589,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",2329,26,0,Happy Married Life Both 💐💐🎊🎊💥☀️💥☀️,en,Happy Married Life Both,1.0,Praise
1288936572790589,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",2329,26,0,,en,,,
1288936572790589,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",2329,26,0,ನವ ದಂಪತಿಗಳಿಗೆ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು 💐🙏,kn,Heartiest congratulations to the newlyweds.,1.0,Praise
1288936572790589,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",2329,26,1,Kaliyugaaaa...Prajegale Katthegalu,kn-Latn,Kaliyugaaaa...Prajegale Katthegalu,0.0,Praise
1288936572790589,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",2329,26,0,👏👏👌👌,en,,,
1288936572790589,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",2329,26,0,ನವ ದಂಪತಿಗಳಿಗೆ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು,kn,Heartiest congratulations to the newlyweds.,1.0,Praise
1288936572790589,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",2329,26,0,,en,,,
1295164452167801,"ಕಲ್ಲೇಶ್ವರ ಮಿಲ್ ಆವರಣದಲ್ಲಿ ಕೇಕ್ ಕತ್ತರಿಸುವ ಮೂಲಕ ಅಪ್ಪಾಜಿಯವರ ಜನ್ಮದಿನಕ್ಕೆ ಶುಭಕೋರಿದ ಕ್ಷಣಗಳು...ಸನ್ಮಾನ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ‌ ಸಿದ್ದರಾಮಯ್ಯನವರು ಅಪ್ಪಾಜಿಯವರಿಗೆ ಕೇಕ್ ತಿನ್ನಿಸುವ ಮೂಲಕ‌ ಜನ್ಮದಿನದ ಶುಭ ಹಾರೈಸಿದರು.ಈ ವೇಳೆ
ಉಪಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ ಡಿ.ಕೆ ಶಿವಕುಮಾರ್ ಅವರು, ಗೃಹಸಚಿವರಾದ ಜಿ.ಪರಮೇಶ್ವರ್,ಸುಪ್ರೀಂ ಕೋರ್ಟ್ ನ ವಿಶ್ರಾಂತ ನ್ಯಾಯಾಧೀಶರಾದ ಜಸ್ಟಿಸ್ ಶ್ರೀ ಶಿವರಾಜ್ ವಿ ಪಾಟೀಲ್ ಹಾಗೂ ಕುಟುಂಬದ ಸದಸ್ಯರು, ಮುಖಂಡರುಗಳು,ಕಾರ್ಯಕರ್ತರು ಹಾಗೂ ಅಭಿಮಾನಿಗಳು ಶುಭಹಾರೈಸಿದರು.",1868,32,1,ಮಹಾನ್ ನಾಯಕ ಮತ್ತು ಶಿಕ್ಷಣ ತಜ್ಞ ಶಾಮನೂರು ಶಿವಶಂಕರ್ ಅಪ್ಪಾ ಅವರಿಗೆ ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು. ವೆಂಕಟ್ರಮಣ ದೇವರು ನಿಮಗೆ ಮತ್ತು ನಿಮ್ಮ ಕುಟುಂಬಕ್ಕೆ ಆರೋಗ್ಯ ಮತ್ತು ಸಂತೋಷವನ್ನು ಕರುಣಿಸಲಿ.,kn,Happy birthday to the great leader and educationist Shamanur Shivashankar Appa. May Lord Venkatraman bless you and your family with health and happiness.,1.0,Education
1295164452167801,"ಕಲ್ಲೇಶ್ವರ ಮಿಲ್ ಆವರಣದಲ್ಲಿ ಕೇಕ್ ಕತ್ತರಿಸುವ ಮೂಲಕ ಅಪ್ಪಾಜಿಯವರ ಜನ್ಮದಿನಕ್ಕೆ ಶುಭಕೋರಿದ ಕ್ಷಣಗಳು...ಸನ್ಮಾನ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ‌ ಸಿದ್ದರಾಮಯ್ಯನವರು ಅಪ್ಪಾಜಿಯವರಿಗೆ ಕೇಕ್ ತಿನ್ನಿಸುವ ಮೂಲಕ‌ ಜನ್ಮದಿನದ ಶುಭ ಹಾರೈಸಿದರು.ಈ ವೇಳೆ
ಉಪಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ ಡಿ.ಕೆ ಶಿವಕುಮಾರ್ ಅವರು, ಗೃಹಸಚಿವರಾದ ಜಿ.ಪರಮೇಶ್ವರ್,ಸುಪ್ರೀಂ ಕೋರ್ಟ್ ನ ವಿಶ್ರಾಂತ ನ್ಯಾಯಾಧೀಶರಾದ ಜಸ್ಟಿಸ್ ಶ್ರೀ ಶಿವರಾಜ್ ವಿ ಪಾಟೀಲ್ ಹಾಗೂ ಕುಟುಂಬದ ಸದಸ್ಯರು, ಮುಖಂಡರುಗಳು,ಕಾರ್ಯಕರ್ತರು ಹಾಗೂ ಅಭಿಮಾನಿಗಳು ಶುಭಹಾರೈಸಿದರು.",1868,32,0,Jai congres jai ho annadatha bagydhata karnaramayya badavar bandu jan priya CM Siddaramaiah,gu-Latn,"Jai Congress, Jai Ho Annadatha Bagydhata Karnaramayya, Badavar Bandu, Jan Priya CM Siddaramaiah",0.0,Praise
